Next,ProductId,Year,Month,Units,Avg,Count,Max,Min,Prev
1.0000,293,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,293,2017,11,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,293,2017,12,2.0000,2.000000,1,2.0000,2.0000,1.0000
5.0000,293,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,293,2018,6,5.0000,2.500000,2,4.0000,1.0000,1.0000
7.0000,294,2017,9,4.0000,2.000000,2,2.0000,2.0000,0.0000
1.0000,294,2017,10,7.0000,3.500000,2,6.0000,1.0000,4.0000
3.0000,294,2018,2,1.0000,1.000000,1,1.0000,1.0000,7.0000
0.0000,294,2018,5,3.0000,1.000000,3,1.0000,1.0000,1.0000
64.0000,299,2017,9,754.0000,17.136363,44,70.0000,1.0000,0.0000
78.0000,299,2017,10,64.0000,4.571428,14,20.0000,1.0000,754.0000
8.0000,299,2017,11,78.0000,5.200000,15,20.0000,1.0000,64.0000
81.0000,299,2017,12,8.0000,4.000000,2,4.0000,4.0000,78.0000
168.0000,299,2018,1,81.0000,11.571428,7,45.0000,1.0000,8.0000
68.0000,299,2018,2,168.0000,14.000000,12,40.0000,1.0000,81.0000
148.0000,299,2018,3,68.0000,4.533333,15,12.0000,1.0000,168.0000
193.0000,299,2018,4,148.0000,24.666666,6,100.0000,1.0000,68.0000
288.0000,299,2018,5,193.0000,12.062500,16,40.0000,1.0000,148.0000
50.0000,299,2018,6,288.0000,19.200000,15,50.0000,1.0000,193.0000
152.0000,299,2018,7,50.0000,5.555555,9,10.0000,1.0000,288.0000
70.0000,299,2018,8,152.0000,12.666666,12,52.0000,1.0000,50.0000
0.0000,299,2018,9,70.0000,17.500000,4,50.0000,2.0000,152.0000
81.0000,301,2017,9,219.0000,9.521739,23,37.0000,1.0000,0.0000
9.0000,301,2017,10,81.0000,16.200000,5,70.0000,1.0000,219.0000
31.0000,301,2017,11,9.0000,3.000000,3,5.0000,2.0000,81.0000
26.0000,301,2017,12,31.0000,15.500000,2,30.0000,1.0000,9.0000
152.0000,301,2018,1,26.0000,13.000000,2,20.0000,6.0000,31.0000
22.0000,301,2018,2,152.0000,21.714285,7,40.0000,2.0000,26.0000
5.0000,301,2018,3,22.0000,3.142857,7,8.0000,1.0000,152.0000
46.0000,301,2018,4,5.0000,1.666666,3,3.0000,1.0000,22.0000
15.0000,301,2018,5,46.0000,11.500000,4,21.0000,2.0000,5.0000
27.0000,301,2018,6,15.0000,3.000000,5,10.0000,1.0000,46.0000
43.0000,301,2018,7,27.0000,6.750000,4,20.0000,1.0000,15.0000
20.0000,301,2018,8,43.0000,5.375000,8,22.0000,1.0000,27.0000
0.0000,301,2018,9,20.0000,5.000000,4,10.0000,1.0000,43.0000
0.0000,302,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,304,2018,6,4.0000,4.000000,1,4.0000,4.0000,0.0000
23.0000,307,2017,9,40.0000,6.666666,6,13.0000,2.0000,0.0000
1.0000,307,2017,10,23.0000,7.666666,3,20.0000,1.0000,40.0000
8.0000,307,2017,11,1.0000,1.000000,1,1.0000,1.0000,23.0000
5.0000,307,2018,1,8.0000,8.000000,1,8.0000,8.0000,1.0000
9.0000,307,2018,3,5.0000,2.500000,2,3.0000,2.0000,8.0000
2.0000,307,2018,4,9.0000,4.500000,2,7.0000,2.0000,5.0000
3.0000,307,2018,5,2.0000,2.000000,1,2.0000,2.0000,9.0000
1.0000,307,2018,6,3.0000,3.000000,1,3.0000,3.0000,2.0000
5.0000,307,2018,7,1.0000,1.000000,1,1.0000,1.0000,3.0000
6.0000,307,2018,8,5.0000,1.666666,3,3.0000,1.0000,1.0000
0.0000,307,2018,9,6.0000,6.000000,1,6.0000,6.0000,5.0000
8.0000,308,2017,9,30.0000,6.000000,5,14.0000,2.0000,0.0000
7.0000,308,2017,10,8.0000,2.666666,3,4.0000,2.0000,30.0000
4.0000,308,2017,11,7.0000,3.500000,2,4.0000,3.0000,8.0000
3.0000,308,2018,2,4.0000,4.000000,1,4.0000,4.0000,7.0000
9.0000,308,2018,3,3.0000,1.500000,2,2.0000,1.0000,4.0000
6.0000,308,2018,5,9.0000,3.000000,3,6.0000,1.0000,3.0000
11.0000,308,2018,6,6.0000,2.000000,3,4.0000,1.0000,9.0000
2.0000,308,2018,7,11.0000,3.666666,3,6.0000,2.0000,6.0000
1.0000,308,2018,8,2.0000,2.000000,1,2.0000,2.0000,11.0000
0.0000,308,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
22.0000,309,2017,9,113.0000,3.896551,29,16.0000,1.0000,0.0000
98.0000,309,2017,10,22.0000,3.142857,7,6.0000,1.0000,113.0000
8.0000,309,2017,11,98.0000,8.166666,12,40.0000,1.0000,22.0000
17.0000,309,2017,12,8.0000,4.000000,2,4.0000,4.0000,98.0000
80.0000,309,2018,1,17.0000,2.833333,6,8.0000,1.0000,8.0000
14.0000,309,2018,2,80.0000,6.153846,13,30.0000,1.0000,17.0000
13.0000,309,2018,3,14.0000,4.666666,3,11.0000,1.0000,80.0000
32.0000,309,2018,4,13.0000,6.500000,2,10.0000,3.0000,14.0000
45.0000,309,2018,5,32.0000,3.555555,9,10.0000,1.0000,13.0000
29.0000,309,2018,6,45.0000,3.750000,12,13.0000,1.0000,32.0000
41.0000,309,2018,7,29.0000,7.250000,4,18.0000,2.0000,45.0000
82.0000,309,2018,8,41.0000,4.555555,9,12.0000,1.0000,29.0000
0.0000,309,2018,9,82.0000,10.250000,8,50.0000,1.0000,41.0000
0.0000,310,2018,7,4.0000,4.000000,1,4.0000,4.0000,0.0000
3.0000,311,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,311,2017,10,3.0000,1.500000,2,2.0000,1.0000,1.0000
1.0000,311,2017,11,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,311,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,311,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
10.0000,311,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,311,2018,3,10.0000,5.000000,2,9.0000,1.0000,1.0000
2.0000,311,2018,4,2.0000,2.000000,1,2.0000,2.0000,10.0000
7.0000,311,2018,5,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,311,2018,6,7.0000,2.333333,3,4.0000,1.0000,2.0000
5.5000,312,2017,9,40.5000,4.050000,10,15.0000,0.5000,0.0000
19.0000,312,2017,10,5.5000,1.375000,4,2.0000,1.0000,40.5000
10.0000,312,2017,11,19.0000,9.500000,2,17.0000,2.0000,5.5000
4.0000,312,2018,1,10.0000,10.000000,1,10.0000,10.0000,19.0000
0.5000,312,2018,2,4.0000,4.000000,1,4.0000,4.0000,10.0000
2.0000,312,2018,3,0.5000,0.500000,1,0.5000,0.5000,4.0000
5.0000,312,2018,6,2.0000,2.000000,1,2.0000,2.0000,0.5000
13.0000,312,2018,7,5.0000,2.500000,2,3.0000,2.0000,2.0000
0.0000,312,2018,8,13.0000,4.333333,3,10.0000,1.0000,5.0000
0.0000,313,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,314,2018,6,1.0000,1.000000,1,1.0000,1.0000,0.0000
7.0000,315,2017,9,31.0000,2.066666,15,7.0000,1.0000,0.0000
5.0000,315,2017,10,7.0000,1.400000,5,2.0000,1.0000,31.0000
11.0000,315,2017,11,5.0000,2.500000,2,3.0000,2.0000,7.0000
15.0000,315,2017,12,11.0000,2.750000,4,5.0000,1.0000,5.0000
13.0000,315,2018,1,15.0000,1.666666,9,3.0000,1.0000,11.0000
20.0000,315,2018,2,13.0000,1.300000,10,2.0000,1.0000,15.0000
11.0000,315,2018,3,20.0000,2.500000,8,6.0000,1.0000,13.0000
10.0000,315,2018,4,11.0000,1.375000,8,2.0000,1.0000,20.0000
6.0000,315,2018,5,10.0000,1.250000,8,2.0000,1.0000,11.0000
12.0000,315,2018,6,6.0000,1.200000,5,2.0000,1.0000,10.0000
2.0000,315,2018,7,12.0000,1.714285,7,5.0000,1.0000,6.0000
5.0000,315,2018,8,2.0000,1.000000,2,1.0000,1.0000,12.0000
0.0000,315,2018,9,5.0000,1.000000,5,1.0000,1.0000,2.0000
1.0000,317,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,317,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,319,2017,9,30.0000,2.727272,11,17.0000,1.0000,0.0000
2.0000,319,2017,10,3.0000,1.500000,2,2.0000,1.0000,30.0000
1.0000,319,2017,11,2.0000,1.000000,2,1.0000,1.0000,3.0000
3.0000,319,2017,12,1.0000,1.000000,1,1.0000,1.0000,2.0000
6.0000,319,2018,1,3.0000,1.500000,2,2.0000,1.0000,1.0000
6.0000,319,2018,2,6.0000,2.000000,3,3.0000,1.0000,3.0000
2.0000,319,2018,3,6.0000,2.000000,3,4.0000,1.0000,6.0000
6.0000,319,2018,4,2.0000,1.000000,2,1.0000,1.0000,6.0000
6.0000,319,2018,5,6.0000,1.000000,6,1.0000,1.0000,2.0000
6.0000,319,2018,6,6.0000,2.000000,3,4.0000,1.0000,6.0000
3.0000,319,2018,7,6.0000,2.000000,3,3.0000,1.0000,6.0000
3.0000,319,2018,8,3.0000,1.000000,3,1.0000,1.0000,6.0000
0.0000,319,2018,9,3.0000,1.500000,2,2.0000,1.0000,3.0000
0.0000,321,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,322,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,322,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,323,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
2.0000,323,2017,11,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,323,2018,3,2.0000,2.000000,1,2.0000,2.0000,1.0000
3.0000,323,2018,4,2.0000,1.000000,2,1.0000,1.0000,2.0000
13.0000,323,2018,7,3.0000,1.500000,2,2.0000,1.0000,2.0000
2.0000,323,2018,8,13.0000,4.333333,3,11.0000,1.0000,3.0000
0.0000,323,2018,9,2.0000,2.000000,1,2.0000,2.0000,13.0000
10.0000,325,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,325,2018,7,10.0000,10.000000,1,10.0000,10.0000,1.0000
0.0000,327,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
9.0000,329,2017,9,26.0000,2.888888,9,6.0000,1.0000,0.0000
3.0000,329,2017,10,9.0000,2.250000,4,6.0000,1.0000,26.0000
5.0000,329,2017,11,3.0000,3.000000,1,3.0000,3.0000,9.0000
10.0000,329,2018,1,5.0000,1.666666,3,3.0000,1.0000,3.0000
7.0000,329,2018,2,10.0000,5.000000,2,8.0000,2.0000,5.0000
7.0000,329,2018,3,7.0000,2.333333,3,4.0000,1.0000,10.0000
5.0000,329,2018,4,7.0000,2.333333,3,5.0000,1.0000,7.0000
8.0000,329,2018,5,5.0000,1.666666,3,2.0000,1.0000,7.0000
5.0000,329,2018,6,8.0000,2.000000,4,4.0000,1.0000,5.0000
12.0000,329,2018,7,5.0000,1.666666,3,2.0000,1.0000,8.0000
0.0000,329,2018,8,12.0000,3.000000,4,7.0000,1.0000,5.0000
4.0000,331,2017,9,8.0000,2.000000,4,4.0000,1.0000,0.0000
2.0000,331,2017,10,4.0000,2.000000,2,2.0000,2.0000,8.0000
1.0000,331,2017,12,2.0000,2.000000,1,2.0000,2.0000,4.0000
1.0000,331,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,331,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,331,2018,6,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,332,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
3.0000,334,2017,9,12.0000,4.000000,3,9.0000,1.0000,0.0000
1.0000,334,2017,10,3.0000,1.500000,2,2.0000,1.0000,12.0000
8.0000,334,2017,11,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,334,2018,1,8.0000,8.000000,1,8.0000,8.0000,1.0000
5.0000,334,2018,2,3.0000,1.500000,2,2.0000,1.0000,8.0000
9.0000,334,2018,3,5.0000,1.666666,3,2.0000,1.0000,3.0000
6.0000,334,2018,4,9.0000,4.500000,2,7.0000,2.0000,5.0000
2.0000,334,2018,6,6.0000,3.000000,2,4.0000,2.0000,9.0000
1.0000,334,2018,8,2.0000,1.000000,2,1.0000,1.0000,6.0000
0.0000,334,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
9.0000,335,2017,9,8.0000,2.666666,3,4.0000,2.0000,0.0000
1.0000,335,2017,10,9.0000,3.000000,3,7.0000,1.0000,8.0000
5.0000,335,2018,3,1.0000,1.000000,1,1.0000,1.0000,9.0000
3.0000,335,2018,5,5.0000,2.500000,2,3.0000,2.0000,1.0000
0.0000,335,2018,6,3.0000,1.500000,2,2.0000,1.0000,5.0000
1.0000,336,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
3.0000,336,2017,10,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,336,2017,11,3.0000,1.500000,2,2.0000,1.0000,1.0000
3.0000,336,2018,2,2.0000,1.000000,2,1.0000,1.0000,3.0000
4.0000,336,2018,3,3.0000,1.500000,2,2.0000,1.0000,2.0000
4.0000,336,2018,5,4.0000,2.000000,2,2.0000,2.0000,3.0000
1.0000,336,2018,8,4.0000,2.000000,2,3.0000,1.0000,4.0000
0.0000,336,2018,9,1.0000,1.000000,1,1.0000,1.0000,4.0000
8.0000,337,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,337,2018,4,8.0000,4.000000,2,7.0000,1.0000,1.0000
7.0000,338,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
3.0000,338,2017,10,7.0000,1.400000,5,2.0000,1.0000,2.0000
1.0000,338,2017,11,3.0000,3.000000,1,3.0000,3.0000,7.0000
1.0000,338,2018,2,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,338,2018,3,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,338,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,338,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,339,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,339,2017,10,2.0000,2.000000,1,2.0000,2.0000,1.0000
2.0000,339,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
4.0000,339,2018,5,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,339,2018,6,4.0000,1.333333,3,2.0000,1.0000,2.0000
2.0000,339,2018,8,1.0000,1.000000,1,1.0000,1.0000,4.0000
0.0000,339,2018,9,2.0000,2.000000,1,2.0000,2.0000,1.0000
4.0000,340,2017,9,4.0000,1.333333,3,2.0000,1.0000,0.0000
4.0000,340,2017,10,4.0000,2.000000,2,2.0000,2.0000,4.0000
4.0000,340,2017,12,4.0000,4.000000,1,4.0000,4.0000,4.0000
2.0000,340,2018,1,4.0000,4.000000,1,4.0000,4.0000,4.0000
2.0000,340,2018,2,2.0000,2.000000,1,2.0000,2.0000,4.0000
2.0000,340,2018,6,2.0000,2.000000,1,2.0000,2.0000,2.0000
1.0000,340,2018,8,2.0000,2.000000,1,2.0000,2.0000,2.0000
0.0000,340,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,341,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
1.0000,341,2017,10,2.0000,2.000000,1,2.0000,2.0000,2.0000
2.0000,341,2017,11,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,341,2018,7,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,341,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,343,2017,9,7.0000,1.400000,5,2.0000,1.0000,0.0000
1.0000,343,2017,10,2.0000,1.000000,2,1.0000,1.0000,7.0000
1.0000,343,2017,12,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,343,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,343,2018,4,3.0000,1.000000,3,1.0000,1.0000,1.0000
2.0000,343,2018,5,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,343,2018,7,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,343,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,344,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
3.0000,344,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,344,2018,3,3.0000,1.500000,2,2.0000,1.0000,1.0000
1.0000,345,2017,9,6.0000,3.000000,2,4.0000,2.0000,0.0000
1.0000,345,2017,11,1.0000,1.000000,1,1.0000,1.0000,6.0000
2.0000,345,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,345,2018,3,2.0000,1.000000,2,1.0000,1.0000,1.0000
0.0000,346,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
6.0000,347,2017,9,5.0000,1.250000,4,2.0000,1.0000,0.0000
3.0000,347,2017,12,6.0000,1.500000,4,3.0000,1.0000,5.0000
1.0000,347,2018,1,3.0000,1.500000,2,2.0000,1.0000,6.0000
1.0000,347,2018,6,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,347,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,347,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
3.0000,348,2018,1,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,348,2018,5,3.0000,1.500000,2,2.0000,1.0000,1.0000
1.0000,348,2018,7,2.0000,2.000000,1,2.0000,2.0000,3.0000
0.0000,348,2018,8,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,349,2017,9,12.0000,2.400000,5,4.0000,1.0000,0.0000
1.0000,349,2017,11,2.0000,1.000000,2,1.0000,1.0000,12.0000
1.0000,349,2017,12,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,349,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,349,2018,2,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,349,2018,3,2.0000,2.000000,1,2.0000,2.0000,2.0000
2.0000,349,2018,5,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,349,2018,6,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,349,2018,8,3.0000,1.500000,2,2.0000,1.0000,2.0000
1.0000,350,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
2.0000,350,2018,2,1.0000,1.000000,1,1.0000,1.0000,3.0000
0.0000,350,2018,6,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,352,2018,5,3.0000,3.000000,1,3.0000,3.0000,0.0000
3.0000,353,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,353,2018,4,3.0000,3.000000,1,3.0000,3.0000,1.0000
0.0000,353,2018,8,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,354,2017,10,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,354,2018,5,2.0000,2.000000,1,2.0000,2.0000,1.0000
8.0000,355,2017,9,6.0000,6.000000,1,6.0000,6.0000,0.0000
10.0000,355,2017,11,8.0000,8.000000,1,8.0000,8.0000,6.0000
10.0000,355,2018,2,10.0000,10.000000,1,10.0000,10.0000,8.0000
10.0000,355,2018,4,10.0000,10.000000,1,10.0000,10.0000,10.0000
0.0000,355,2018,7,10.0000,10.000000,1,10.0000,10.0000,10.0000
1.0000,356,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,356,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,356,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,357,2017,9,10.0000,1.250000,8,2.0000,1.0000,0.0000
3.0000,357,2017,10,2.0000,2.000000,1,2.0000,2.0000,10.0000
1.0000,357,2017,11,3.0000,1.000000,3,1.0000,1.0000,2.0000
3.0000,357,2017,12,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,357,2018,1,3.0000,1.500000,2,2.0000,1.0000,1.0000
7.0000,357,2018,2,3.0000,1.500000,2,2.0000,1.0000,3.0000
3.0000,357,2018,5,7.0000,1.000000,7,1.0000,1.0000,3.0000
8.0000,357,2018,6,3.0000,1.000000,3,1.0000,1.0000,7.0000
5.0000,357,2018,7,8.0000,1.000000,8,1.0000,1.0000,3.0000
7.0000,357,2018,8,5.0000,1.250000,4,2.0000,1.0000,8.0000
0.0000,357,2018,9,7.0000,1.750000,4,4.0000,1.0000,5.0000
0.0000,360,2018,8,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,361,2017,9,5.0000,1.000000,5,1.0000,1.0000,0.0000
2.0000,361,2017,10,1.0000,1.000000,1,1.0000,1.0000,5.0000
1.0000,361,2018,2,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,361,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,361,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,361,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,361,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,361,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,365,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,365,2017,12,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,365,2018,3,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,365,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,365,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,365,2018,7,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,365,2018,8,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,365,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,367,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,367,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,369,2018,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,370,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,370,2018,2,2.0000,1.000000,2,1.0000,1.0000,2.0000
1.0000,370,2018,5,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,370,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,370,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,370,2018,8,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,370,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,374,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,378,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,379,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,380,2018,4,7.0000,7.000000,1,7.0000,7.0000,0.0000
0.0000,381,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,382,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
2.0000,382,2017,10,2.0000,2.000000,1,2.0000,2.0000,2.0000
0.0000,382,2018,5,2.0000,2.000000,1,2.0000,2.0000,2.0000
2.0000,384,2017,9,6.0000,3.000000,2,4.0000,2.0000,0.0000
2.0000,384,2017,10,2.0000,2.000000,1,2.0000,2.0000,6.0000
0.0000,384,2018,5,2.0000,2.000000,1,2.0000,2.0000,2.0000
5.0000,386,2017,9,57.0000,5.700000,10,14.0000,1.0000,0.0000
3.0000,386,2017,10,5.0000,2.500000,2,4.0000,1.0000,57.0000
4.0000,386,2018,1,3.0000,1.500000,2,2.0000,1.0000,5.0000
3.0000,386,2018,2,4.0000,4.000000,1,4.0000,4.0000,3.0000
18.0000,386,2018,3,3.0000,3.000000,1,3.0000,3.0000,4.0000
14.0000,386,2018,4,18.0000,18.000000,1,18.0000,18.0000,3.0000
26.0000,386,2018,5,14.0000,3.500000,4,4.0000,3.0000,18.0000
10.0000,386,2018,6,26.0000,4.333333,6,10.0000,1.0000,14.0000
4.0000,386,2018,8,10.0000,10.000000,1,10.0000,10.0000,26.0000
0.0000,386,2018,9,4.0000,4.000000,1,4.0000,4.0000,10.0000
1.0000,387,2017,9,17.0000,4.250000,4,8.0000,1.0000,0.0000
1.0000,387,2017,11,1.0000,1.000000,1,1.0000,1.0000,17.0000
8.0000,387,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
5.0000,387,2018,1,8.0000,4.000000,2,4.0000,4.0000,1.0000
2.0000,387,2018,2,5.0000,2.500000,2,4.0000,1.0000,8.0000
3.0000,387,2018,6,2.0000,2.000000,1,2.0000,2.0000,5.0000
1.0000,387,2018,7,3.0000,3.000000,1,3.0000,3.0000,2.0000
0.0000,387,2018,9,1.0000,1.000000,1,1.0000,1.0000,3.0000
4.0000,390,2017,10,4.0000,4.000000,1,4.0000,4.0000,0.0000
0.0000,390,2018,3,4.0000,4.000000,1,4.0000,4.0000,4.0000
2.0000,392,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
2.0000,392,2017,10,2.0000,2.000000,1,2.0000,2.0000,2.0000
1.0000,392,2018,1,2.0000,2.000000,1,2.0000,2.0000,2.0000
2.0000,392,2018,7,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,392,2018,8,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,392,2018,9,3.0000,3.000000,1,3.0000,3.0000,2.0000
15.0000,393,2017,9,190.0000,7.037037,27,25.0000,1.0000,0.0000
13.0000,393,2017,10,15.0000,3.750000,4,8.0000,1.0000,190.0000
3.0000,393,2017,11,13.0000,2.600000,5,4.0000,1.0000,15.0000
21.0000,393,2017,12,3.0000,3.000000,1,3.0000,3.0000,13.0000
33.0000,393,2018,1,21.0000,5.250000,4,12.0000,2.0000,3.0000
4.0000,393,2018,2,33.0000,8.250000,4,10.0000,5.0000,21.0000
30.0000,393,2018,3,4.0000,4.000000,1,4.0000,4.0000,33.0000
63.0000,393,2018,4,30.0000,10.000000,3,19.0000,1.0000,4.0000
84.0000,393,2018,5,63.0000,9.000000,7,20.0000,3.0000,30.0000
6.0000,393,2018,6,84.0000,8.400000,10,20.0000,2.0000,63.0000
24.0000,393,2018,7,6.0000,3.000000,2,4.0000,2.0000,84.0000
0.0000,393,2018,8,24.0000,6.000000,4,12.0000,1.0000,6.0000
20.0000,394,2017,9,40.0000,4.000000,10,10.0000,2.0000,0.0000
2.0000,394,2017,10,20.0000,20.000000,1,20.0000,20.0000,40.0000
12.0000,394,2017,11,2.0000,2.000000,1,2.0000,2.0000,20.0000
4.0000,394,2017,12,12.0000,12.000000,1,12.0000,12.0000,2.0000
34.0000,394,2018,1,4.0000,4.000000,1,4.0000,4.0000,12.0000
6.0000,394,2018,2,34.0000,4.857142,7,10.0000,1.0000,4.0000
8.0000,394,2018,3,6.0000,3.000000,2,5.0000,1.0000,34.0000
1.0000,394,2018,5,8.0000,4.000000,2,4.0000,4.0000,6.0000
10.0000,394,2018,6,1.0000,1.000000,1,1.0000,1.0000,8.0000
4.0000,394,2018,7,10.0000,2.500000,4,6.0000,1.0000,1.0000
3.0000,394,2018,8,4.0000,4.000000,1,4.0000,4.0000,10.0000
0.0000,394,2018,9,3.0000,3.000000,1,3.0000,3.0000,4.0000
0.0000,399,2017,9,14.0000,4.666666,3,6.0000,3.0000,0.0000
0.0000,400,2017,9,4.0000,4.000000,1,4.0000,4.0000,0.0000
6.0000,401,2017,9,14.0000,2.800000,5,6.0000,1.0000,0.0000
